Baseline 100%T,,Baseline 0%T,,Fresh18MohmDI-RO,,Fresh18MohmDI-RO1,,Fresh18MohmDI-RO2,,SouthTank,,SouthTank1,,SouthTank2,,NorthTank,,NorthTank1,,NorthTank2,,Target_20260713_1,,Target_20260713_2,,Target_20260713_3,,Target_2024-09-27_1,,Target_2024-09-27_2,,Target_2024-09-27_3,,Fresh18MohmDI-RO-after,,Fresh18MohmDI-RO-after1,,Fresh18MohmDI-RO-after2,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
566.9911499,80.45555115,566.9911499,-0.006500729825,566.9911499,-0.000127650841,566.9911499,-0.0002732180874,566.9911499,-0.0001607738668,566.9911499,2.565375144E-005,566.9911499,-2.604050314E-005,566.9911499,-7.464872033E-005,566.9911499,4.354238263E-005,566.9911499,-1.832687849E-005,566.9911499,0.0001803591003,566.9911499,-0.0002152143861,566.9911499,-0.000301518623,566.9911499,-0.0004259776033,566.9911499,-0.0001773344411,566.9911499,-0.0001643448049,566.9911499,-0.0002498830145,566.9911499,-0.0001708655473,566.9911499,-0.0002429495071,566.9911499,-0.0003717704094,
566.0167236,80.53144836,566.0167236,-0.00387317664,566.0167236,-0.0001101049493,566.0167236,-0.0001221128332,566.0167236,-7.35099311E-005,566.0167236,0.0001908991981,566.0167236,7.864869258E-005,566.0167236,5.016990326E-005,566.0167236,0.0001310545485,566.0167236,6.824077718E-005,566.0167236,0.0004654201621,566.0167236,-0.0001412626443,566.0167236,-0.0001472144359,566.0167236,-0.0001537354401,566.0167236,6.119874161E-005,566.0167236,-0.0002203889744,566.0167236,-0.0002550571808,566.0167236,-0.0001358800801,566.0167236,9.669485735E-005,566.0167236,-5.565126776E-005,
565.0044556,80.55656433,565.0044556,-0.0149950739,565.0044556,-5.61171546E-005,565.0044556,-0.0002279955224,565.0044556,-0.000145403028,565.0044556,6.67391505E-005,565.0044556,-0.0001806464861,565.0044556,0.0001939550857,565.0044556,0.0002013618505,565.0044556,0.0001741698361,565.0044556,0.0001825603249,565.0044556,-0.0001455065358,565.0044556,-0.0002437773946,565.0044556,-0.0002463127894,565.0044556,-0.0001685884781,565.0044556,-0.0001742293825,565.0044556,-0.0001803359773,565.0044556,-0.000236378095,565.0044556,-0.0001719005813,565.0044556,-0.000159687057,
563.9920654,80.6083374,563.9920654,0.001328738872,563.9920654,-9.079848678E-005,563.9920654,-0.0002501417184,563.9920654,-0.0001757301652,563.9920654,7.126991841E-005,563.9920654,0.0001259017154,563.9920654,7.196358638E-006,563.9920654,0.0002064119908,563.9920654,7.714703679E-005,563.9920654,0.0001863671787,563.9920654,-0.0001530108857,563.9920654,-9.887314081E-005,563.9920654,-0.0001510959992,563.9920654,1.359034559E-005,563.9920654,-0.0001540459634,563.9920654,-9.711329767E-005,563.9920654,-0.000137691517,563.9920654,1.59201627E-005,563.9920654,-0.0002253565326,
563.0168457,80.65381622,563.0168457,0.0004368700902,563.0168457,-3.365045632E-005,563.0168457,-0.0001605668658,563.0168457,-7.977322821E-005,563.0168457,-2.417682117E-005,563.0168457,0.0001320644078,563.0168457,-3.323631245E-005,563.0168457,0.0002215886343,563.0168457,0.0001326340716,563.0168457,0.0002422307734,563.0168457,-5.647951184E-005,563.0168457,-0.0001362423645,563.0168457,-0.0002042957785,563.0168457,-0.0001568406442,563.0168457,-6.698771904E-005,563.0168457,-0.0001396064763,563.0168457,-9.214426973E-005,563.0168457,-0.000151613538,563.0168457,-0.0001801289764,
562.0039673,80.71469116,562.0039673,-0.01517028548,562.0039673,-0.0001634132495,562.0039673,-9.944250633E-005,562.0039673,-6.564185605E-005,562.0039673,-8.044613787E-005,562.0039673,3.287642539E-005,562.0039673,3.655252658E-005,562.0039673,0.000237076616,562.0039673,0.0002457532391,562.0039673,0.0003634875175,562.0039673,-0.0001810087415,562.0039673,-0.0001157983861,562.0039673,6.875857798E-005,562.0039673,-6.548656529E-005,562.0039673,-0.0001634650107,562.0039673,-0.0001109848527,562.0039673,-8.955621888E-005,562.0039673,-0.0001117094725,562.0039673,-9.100553143E-005,
560.9907837,80.76890564,560.9907837,0.001719564665,560.9907837,3.313416528E-006,560.9907837,-7.84274016E-005,560.9907837,0.0001058347334,560.9907837,0.0001305884507,560.9907837,7.51275802E-005,560.9907837,7.844156789E-005,560.9907837,0.0002458568488,560.9907837,0.0002128607011,560.9907837,0.0003197576152,560.9907837,-0.0002154731046,560.9907837,-8.645052731E-005,560.9907837,-4.472865112E-005,560.9907837,8.723658539E-006,560.9907837,-0.0001399169996,560.9907837,-0.0001965335687,560.9907837,-2.283082358E-005,560.9907837,-9.090200911E-005,560.9907837,-9.442174633E-005,
560.0149536,80.8177948,560.0149536,-0.009194395505,560.0149536,1.030273779E-005,560.0149536,-8.914212231E-005,560.0149536,-0.0001000636257,560.0149536,0.0001365440548,560.0149536,-4.892172365E-005,560.0149536,0.000134265385,560.0149536,0.0003162863723,560.0149536,0.000200999275,560.0149536,0.0002633401309,560.0149536,-0.0001190073745,560.0149536,-0.00015409771,560.0149536,-0.0001643965516,560.0149536,-0.0001155913487,560.0149536,-0.0001088109784,560.0149536,-0.0001081898736,560.0149536,-4.219207767E-005,560.0149536,-1.734325269E-005,560.0149536,-0.0001408485987,
559.0012817,80.85667419,559.0012817,0.002192790154,559.0012817,-0.000125373539,559.0012817,-0.0001444196823,559.0012817,-0.0003826848115,559.0012817,4.033221194E-005,559.0012817,6.367994956E-006,559.0012817,-8.111904754E-005,559.0012817,0.0002530831844,559.0012817,0.0001840364566,559.0012817,0.0001003456055,559.0012817,-0.0002508143662,559.0012817,-0.0002252530394,559.0012817,-0.0001099496731,559.0012817,-0.000165172838,559.0012817,-0.0002089530317,559.0012817,-0.0002512800565,559.0012817,-0.0001893404697,559.0012817,-9.892490198E-005,559.0012817,-0.0002028985909,
557.9873657,80.93444824,557.9873657,0.0008309167461,557.9873657,5.382026211E-005,557.9873657,-3.152796489E-005,557.9873657,-5.943011638E-005,557.9873657,8.809888823E-005,557.9873657,8.043515118E-005,557.9873657,5.542539657E-005,557.9873657,0.0003591609711,557.9873657,0.0002544818271,557.9873657,0.0001820164907,557.9873657,-9.836657E-007,557.9873657,-5.280416372E-005,557.9873657,-0.0002093670046,557.9873657,-1.905165482E-005,557.9873657,-9.706153651E-005,557.9873657,4.589824675E-005,557.9873657,-0.0001103637478,557.9873657,-7.878973702E-005,557.9873657,-0.0001614466601,
557.0108032,80.97447205,557.0108032,-0.0148940105,557.0108032,-0.0002178016875,557.0108032,-0.0001407450909,557.0108032,-0.0001612914057,557.0108032,-0.0001262534061,557.0108032,-2.588589041E-006,557.0108032,-0.0001214917429,557.0108032,0.0001776917488,557.0108032,0.0001127998112,557.0108032,5.845445048E-005,557.0108032,-0.0002523148723,557.0108032,-0.0002491068735,557.0108032,-0.0002164045436,557.0108032,-0.0002356019395,557.0108032,-0.0002336356702,557.0108032,-0.000134068614,557.0108032,-0.0002859458036,557.0108032,-6.533126725E-005,557.0108032,-0.0001204565924,
555.99646,81.05222321,555.99646,-0.01293848734,555.99646,-2.101889731E-005,555.99646,-4.654047734E-005,555.99646,-0.0001580827229,555.99646,0.0001745323825,555.99646,3.530989488E-005,555.99646,6.381359708E-005,555.99646,0.0003264670668,555.99646,0.0003458706778,555.99646,0.0002659302845,555.99646,-0.0001064300595,555.99646,-6.947237853E-005,555.99646,-6.383010623E-005,555.99646,-0.000102444581,555.99646,2.063160719E-005,555.99646,-6.398539699E-005,555.99646,3.354950968E-005,555.99646,-4.338271538E-005,555.99646,-9.794146172E-005,
554.9817505,81.09967804,554.9817505,0.001460333704,554.9817505,-0.0001033244916,554.9817505,-0.000121698773,554.9817505,-0.0001576169452,554.9817505,7.476511382E-005,554.9817505,1.918192538E-005,554.9817505,3.468858267E-005,554.9817505,0.0002352377196,554.9817505,0.0003350936749,554.9817505,0.0003289540182,554.9817505,-0.0001361906034,554.9817505,-0.0002321350912,554.9817505,-0.0001853040012,554.9817505,-0.0001254770468,554.9817505,-7.325111073E-005,554.9817505,-9.944250633E-005,554.9817505,-0.0001031692154,554.9817505,-3.551409463E-005,554.9817505,-0.000162999233,
554.0045166,81.18260193,554.0045166,-0.003281065729,554.0045166,-3.913781984E-005,554.0045166,-0.0001054466338,554.0045166,-2.210605453E-005,554.0045166,0.0001148453375,554.0045166,9.255219629E-005,554.0045166,6.697216304E-005,554.0045166,0.000322089094,554.0045166,0.0002726130188,554.0045166,0.0001827675005,554.0045166,3.217744961E-005,554.0045166,-0.0001905306999,554.0045166,-6.590067642E-005,554.0045166,-2.060474253E-005,554.0045166,-5.466772564E-005,554.0045166,-0.0001044632008,554.0045166,-0.0001257875847,554.0045166,-2.453920388E-005,554.0045166,-8.712342969E-005,
552.9894409,81.25999451,552.9894409,-0.001933637541,552.9894409,-2.583342757E-005,552.9894409,-0.0001478354825,552.9894409,-0.0001338098373,552.9894409,-2.495335684E-005,552.9894409,-2.966430657E-005,552.9894409,0.0001255909883,552.9894409,0.0001647436584,552.9894409,0.0003219854552,552.9894409,0.0001211373383,552.9894409,-0.0001612914057,552.9894409,-9.421470168E-005,552.9894409,-0.0001753679098,552.9894409,-0.0001494916214,552.9894409,-0.0001710208016,552.9894409,-0.0001990692399,552.9894409,-0.0001263569138,552.9894409,-4.400391845E-005,552.9894409,-0.0001133139885,
552.0116577,81.34798431,552.0116577,-0.008176336065,552.0116577,-6.527950609E-005,552.0116577,2.099402809E-005,552.0116577,-9.5767522E-005,552.0116577,0.0001326599595,552.0116577,0.0001414639701,552.0116577,5.50888326E-005,552.0116577,0.000297453953,552.0116577,0.0003469846561,552.0116577,0.0002586001356,552.0116577,-9.768265591E-005,552.0116577,-0.000140589822,552.0116577,-9.276540368E-005,552.0116577,0.0001140944514,552.0116577,-8.934917423E-005,552.0116577,9.221561049E-005,552.0116577,-3.520349128E-005,552.0116577,-3.686005584E-005,552.0116577,-0.0001022892975,
550.9961548,81.38368988,550.9961548,-0.01580576785,550.9961548,-0.0001308079809,550.9961548,-0.0002069866459,550.9961548,-0.0001426600211,550.9961548,4.579469169E-005,550.9961548,3.53616706E-005,550.9961548,-9.954602137E-005,550.9961548,0.0002488613245,550.9961548,0.0002222102194,550.9961548,2.311678509E-005,550.9961548,-0.0002538671251,550.9961548,-0.0002361711231,550.9961548,-0.0003134177241,550.9961548,-0.0001978790242,550.9961548,-0.0002244768693,550.9961548,-0.0001499056525,550.9961548,-0.0001780072052,550.9961548,-1.226977565E-005,550.9961548,-0.0002382926032,
550.0178833,81.45092773,550.0178833,0,550.0178833,-8.898683882E-005,550.0178833,-0.000132619447,550.0178833,-0.0001661043789,550.0178833,-0.0001214399817,550.0178833,0.0001054981331,550.0178833,3.543933781E-005,550.0178833,0.0002485246223,550.0178833,0.0001566124556,550.0178833,0.0001782096806,550.0178833,-0.000126408675,550.0178833,-0.0001687437325,550.0178833,-0.0001826647494,550.0178833,-0.0002144899336,550.0178833,-0.0002366885601,550.0178833,-7.190526958E-005,550.0178833,-0.0001612396445,550.0178833,-6.662536907E-005,550.0178833,-0.0002451227047,
549.0019531,81.52967834,549.0019531,0.005580606405,549.0019531,-6.419245619E-005,549.0019531,-2.759356539E-005,549.0019531,-2.567812226E-005,549.0019531,0.0001879469055,549.0019531,3.178913175E-005,549.0019531,9.439049609E-005,549.0019531,0.0002689349058,549.0019531,0.0004423575592,549.0019531,0.0001901222713,549.0019531,-4.659471813E-007,549.0019531,-5.161355512E-005,549.0019531,-9.525932001E-006,549.0019531,-4.674754382E-005,549.0019531,-9.587104432E-005,549.0019531,6.730356858E-007,549.0019531,3.673374158E-005,549.0019531,-0.000115953655,549.0019531,-3.204564564E-005,
547.9855347,81.59250641,547.9855347,0.007505676243,547.9855347,1.522121602E-005,547.9855347,-0.0001288929925,547.9855347,-4.726520638E-005,547.9855347,7.165827265E-005,547.9855347,-1.837864875E-005,547.9855347,9.571097326E-005,547.9855347,0.0002394076437,547.9855347,0.0002732346766,547.9855347,0.0002166678169,547.9855347,-0.0001740741282,547.9855347,-0.0001122270551,547.9855347,-0.0001188003444,547.9855347,-6.574986401E-006,547.9855347,-9.856258112E-005,547.9855347,-4.182970952E-005,547.9855347,-0.0001538389479,547.9855347,-4.400592388E-006,547.9855347,-0.0001622747077,
547.0066528,81.68359375,547.0066528,0.008157342672,547.0066528,3.867535997E-005,547.0066528,5.125451935E-006,547.0066528,-8.971150237E-005,547.0066528,5.172324381E-005,547.0066528,4.690790956E-005,547.0066528,0.000142888166,547.0066528,0.0002576418046,547.0066528,0.0004069108982,547.0066528,0.0002909521863,547.0066528,-8.681286272E-005,547.0066528,-0.0001099496731,547.0066528,-0.0001904789533,547.0066528,-6.967943773E-005,547.0066528,-0.0001315843256,547.0066528,-3.085497883E-005,547.0066528,-6.403716543E-005,547.0066528,-7.392403495E-005,547.0066528,-0.0001625334698,
545.9899902,81.75382233,545.9899902,0.00977473706,545.9899902,-3.970726175E-005,545.9899902,-2.743826008E-005,545.9899902,6.692038733E-005,545.9899902,0.0001606780424,545.9899902,0.0001000607954,545.9899902,0.0001116346393,545.9899902,0.0003345755686,545.9899902,0.0004353353579,545.9899902,0.0002288145624,545.9899902,-6.523215234E-006,545.9899902,-8.738223551E-005,545.9899902,-9.706153651E-005,545.9899902,-6.667713751E-005,545.9899902,-6.403716543E-005,545.9899902,-1.258039811E-005,545.9899902,-3.256332639E-005,545.9899902,6.471540473E-006,545.9899902,-7.149115845E-005,
545.0106201,81.7741394,545.0106201,0.007201162167,545.0106201,6.117285375E-005,545.0106201,-7.511458534E-005,545.0106201,-2.956076969E-005,545.0106201,0.0001580884855,545.0106201,0.0001431212149,545.0106201,7.372949767E-005,545.0106201,0.0003731511824,545.0106201,0.000436630944,545.0106201,0.0002370507282,545.0106201,-2.246843906E-005,545.0106201,-5.1147661E-005,545.0106201,-0.0001200942861,545.0106201,1.685209281E-005,545.0106201,-8.469063323E-005,545.0106201,3.546522566E-005,545.0106201,7.714086678E-006,545.0106201,0.0001501904626,545.0106201,-2.288259384E-005,
543.9934082,81.82428741,543.9934082,0.007393558975,543.9934082,-0.0001161089313,543.9934082,-8.106728637E-005,543.9934082,-9.240307554E-005,543.9934082,1.848297507E-005,543.9934082,-2.914662218E-005,543.9934082,7.506995644E-006,543.9934082,0.0002153210808,543.9934082,0.0003227367124,543.9934082,0.0001755423436,543.9934082,-0.0001206118613,543.9934082,-0.0001526486158,543.9934082,-0.0001038420887,543.9934082,-0.0001307562197,543.9934082,-0.000134586182,543.9934082,-9.638864867E-005,543.9934082,-0.0001943601237,543.9934082,-4.291681398E-005,543.9934082,-0.0002205442142,
543.0136108,81.8640976,543.0136108,0.01023276523,543.0136108,2.536832199E-006,543.0136108,-4.659449132E-006,543.0136108,1.126054212E-005,543.0136108,0.0001467723487,543.0136108,0.0001454776211,543.0136108,5.640918971E-005,543.0136108,0.0003442644665,543.0136108,0.0004319927248,543.0136108,0.0003025311162,543.0136108,-3.577293319E-005,543.0136108,-9.079848678E-005,543.0136108,-0.0001074134852,543.0136108,-5.808422793E-005,543.0136108,-5.585832696E-005,543.0136108,5.953813343E-006,543.0136108,1.863793727E-006,543.0136108,-3.898251816E-005,543.0136108,-0.0001118647488,
541.9959106,81.94658661,541.9959106,0.005789828952,541.9959106,1.408219487E-005,541.9959106,-7.325111073E-005,541.9959106,-7.237113459E-005,541.9959106,5.809199865E-005,541.9959106,4.100531078E-005,541.9959106,4.418959725E-005,541.9959106,0.000273959944,541.9959106,0.0003112090344,541.9959106,0.0001987202704,541.9959106,-0.0001310667576,541.9959106,-0.0001399687608,541.9959106,-0.0001582379773,541.9959106,-0.0001078793139,541.9959106,-0.0001079828362,541.9959106,-7.589102461E-005,541.9959106,-0.0001654316002,541.9959106,-8.520824485E-005,541.9959106,-0.0001971545425,
541.015625,82.03813171,541.015625,0.008999634534,541.015625,-5.02676412E-005,541.015625,-0.0001391924307,541.015625,-0.000113883325,541.015625,7.533470489E-005,541.015625,2.886381299E-005,541.015625,1.853474896E-005,541.015625,0.0001909509883,541.015625,0.000256579835,541.015625,0.0001334626722,541.015625,-0.0001883572259,541.015625,-0.0002083320724,541.015625,-0.0002121095895,541.015625,-0.0001166782677,541.015625,-0.0001686919713,541.015625,-0.0001201460473,541.015625,-0.0001824577485,541.015625,-0.0001166265138,541.015625,-0.0001503196836,
539.9974976,82.08065796,539.9974976,0.008968155831,539.9974976,-8.541529678E-005,539.9974976,-3.774010111E-005,539.9974976,-5.063000208E-005,539.9974976,3.771749471E-005,539.9974976,1.369389338E-005,539.9974976,8.760695346E-005,539.9974976,0.0002450798347,539.9974976,0.0004087764537,539.9974976,0.0003018576244,539.9974976,-7.019707118E-005,539.9974976,-8.153314411E-005,539.9974976,-9.110905376E-005,539.9974976,-8.029085438E-005,539.9974976,-7.982498937E-005,539.9974976,-0.0001562195976,539.9974976,-8.427653665E-005,539.9974976,-4.472865112E-005,539.9974976,-0.0001490258292,
539.0167847,82.0739975,539.0167847,0.002888658782,539.0167847,-0.0001646035671,539.0167847,-0.000200259441,539.0167847,-0.0001372257248,539.0167847,2.019152453E-005,539.0167847,3.28753049E-006,539.0167847,-4.400391845E-005,539.0167847,0.0001551364257,539.0167847,0.0003539795289,539.0167847,0.0001282580197,539.0167847,-0.0001989657467,539.0167847,-0.000229754849,539.0167847,-0.0001445232047,539.0167847,-0.0001128481599,539.0167847,-0.000192083171,539.0167847,-0.0001868564868,539.0167847,-0.0002071936324,539.0167847,-0.0001592730405,539.0167847,-0.0002430012537,
537.9981689,82.10262299,537.9981689,0.007982148789,537.9981689,-2.521220085E-005,537.9981689,-0.0001414696599,537.9981689,-0.000139865253,537.9981689,0.0001074141619,537.9981689,4.947090201E-005,537.9981689,2.298734762E-005,537.9981689,0.0001925048273,537.9981689,0.0003121416084,537.9981689,0.0001774586708,537.9981689,-9.752737969E-005,537.9981689,-0.0001680192072,537.9981689,-0.0001628439786,537.9981689,-8.469063323E-005,537.9981689,-0.0001083969037,537.9981689,1.573895315E-005,537.9981689,-0.0001995349739,537.9981689,-0.0001262534061,537.9981689,-0.0001179204628,
537.0170288,82.18263245,537.0170288,0.005026293918,537.0170288,-6.988648965E-005,537.0170288,-6.015482359E-005,537.0170288,-4.177794472E-005,537.0170288,0.0001173828423,537.0170288,0.0001015366361,537.0170288,-1.775741111E-005,537.0170288,0.0003265448031,537.0170288,0.0003386687022,537.0170288,0.0001415416482,537.0170288,-0.0001782659529,537.0170288,-0.0001413661521,537.0170288,-0.0001529073779,537.0170288,-0.0001311702799,537.0170288,-5.182061795E-005,537.0170288,-6.051717719E-005,537.0170288,-0.0001774896955,537.0170288,-8.308600809E-005,537.0170288,-0.0001343274052,
535.9979248,82.23440552,535.9979248,0,535.9979248,0.0001221212879,535.9979248,4.201495904E-005,535.9979248,2.096814023E-005,535.9979248,0.00026289979,535.9979248,6.559999747E-005,535.9979248,0.0001179265964,535.9979248,0.0003316999937,535.9979248,0.0004430312547,535.9979248,0.0002561136207,535.9979248,-0.0001015129019,535.9979248,-0.0001037385737,535.9979248,-0.0001213882279,535.9979248,-5.073353532E-005,535.9979248,-1.40817383E-005,535.9979248,2.899325227E-005,535.9979248,-0.0001131587123,535.9979248,-3.287393702E-005,535.9979248,-6.181128992E-005,
535.0163574,82.18843842,535.0163574,0.007732308004,535.0163574,-5.239003804E-005,535.0163574,-7.345816266E-005,535.0163574,2.728466825E-005,535.0163574,7.163238479E-005,535.0163574,8.108242037E-005,535.0163574,0.0001095373445,535.0163574,0.0002591958619,535.0163574,0.0004104606051,535.0163574,0.0001782873733,535.0163574,-9.607808897E-005,535.0163574,-0.0001475767203,535.0163574,-0.0001341203752,535.0163574,-9.215306818E-006,535.0163574,-9.302420949E-005,535.0163574,-5.684186544E-005,535.0163574,-0.0001568923908,535.0163574,-0.0001346896897,535.0163574,-0.000171176056,
533.9968262,82.25400543,533.9968262,0.01035074238,533.9968262,4.918612467E-005,533.9968262,-5.21312104E-005,533.9968262,-8.080847329E-005,533.9968262,0.0001221730636,533.9968262,0.0001124373157,533.9968262,6.720517558E-005,533.9968262,0.0001624907309,533.9968262,0.0002834661864,533.9968262,0.0002054796496,533.9968262,-8.251662803E-005,533.9968262,-0.000162015931,533.9968262,-0.0001723663445,533.9968262,-7.583926345E-005,533.9968262,-0.0001597905648,533.9968262,-3.623884186E-005,533.9968262,-0.0001836997399,533.9968262,-0.0001218540419,533.9968262,-0.0001233549992,
533.0148315,82.29135895,533.0148315,0.008858719841,533.0148315,-7.248010661E-006,533.0148315,-0.0001566336286,533.0148315,-0.0001303939353,533.0148315,2.93297926E-005,533.0148315,1.812018127E-007,533.0148315,2.386751839E-005,533.0148315,0.000182430842,533.0148315,0.0002376723278,533.0148315,0.0001046178004,533.0148315,-0.000179766721,533.0148315,-0.0001623264543,533.0148315,-0.0001170923351,533.0148315,-0.0001419354521,533.0148315,-0.0001302386663,533.0148315,-7.99285117E-005,533.0148315,-0.0001645518059,533.0148315,-0.0001345344208,533.0148315,-0.0002303240326,
531.994812,82.2681427,531.994812,0.009534204379,531.994812,-5.720422268E-005,531.994812,-0.0001544599945,531.994812,-8.479415555E-005,531.994812,0.0001088641366,531.994812,7.240908599E-005,531.994812,-3.924135672E-005,531.994812,0.0002137930569,531.994812,0.0002942937135,531.994812,0.0001917538029,531.994812,-0.0001809569803,531.994812,-0.0001175063953,531.994812,-0.0001245454187,531.994812,-0.000119783741,531.994812,-0.0001770239469,531.994812,-5.585832696E-005,531.994812,-0.0001936873887,531.994812,-0.0001554950577,531.994812,-0.0001417801832,
531.0123291,82.24658966,531.0123291,0.009641284123,531.0123291,9.804122965E-005,531.0123291,1.092401635E-005,531.0123291,8.046103903E-005,531.0123291,0.0002745816018,531.0123291,0.0001457624603,531.0123291,0.0001709845965,531.0123291,0.0002935943194,531.0123291,0.000369627669,531.0123291,0.0003024016041,531.0123291,-4.214031287E-005,531.0123291,-5.125119424E-005,531.0123291,-2.692057205E-005,531.0123291,-2.66099596E-005,531.0123291,-3.10630503E-006,531.0123291,6.042205132E-005,531.0123291,-1.905165482E-005,531.0123291,-1.573838381E-005,531.0123291,-6.817829126E-005,
529.9918823,82.19192505,529.9918823,0.004209888168,529.9918823,-2.852540092E-005,529.9918823,-6.621125794E-005,529.9918823,-3.830954302E-005,529.9918823,0.0001361038594,529.9918823,2.630094059E-005,529.9918823,2.107168984E-005,529.9918823,0.0002799434005,529.9918823,0.0002586519404,529.9918823,0.0002351859148,529.9918823,-0.0001247524488,529.9918823,-0.0001757301652,529.9918823,-0.0001332922839,529.9918823,-6.015482359E-005,529.9918823,-0.0001152808036,529.9918823,-8.655404963E-005,529.9918823,-0.0001577721996,529.9918823,-0.0001562195976,529.9918823,-0.0001743846369,
529.0089722,82.27458954,529.0089722,0.008256511763,529.0089722,-6.067247159E-005,529.0089722,-0.0001170923351,529.0089722,-7.35099311E-005,529.0089722,6.930226664E-005,529.0089722,4.884956797E-005,529.0089722,-3.365045632E-005,529.0089722,0.0001488180424,529.0089722,0.0002599988075,529.0089722,0.000127248175,529.0089722,-0.0001388818928,529.0089722,-0.0002218378504,529.0089722,-0.0001616019144,529.0089722,-0.0001547187567,529.0089722,-0.0001926006662,529.0089722,-0.000148042498,529.0089722,-0.0002418111544,529.0089722,-0.0001740741282,529.0089722,-0.0002939133556,
527.9880371,82.26798248,527.9880371,0.01218151487,527.9880371,3.295408897E-005,527.9880371,-5.182061795E-005,527.9880371,-9.349005268E-005,527.9880371,0.0001768630609,527.9880371,0.0001024687517,527.9880371,8.12118742E-005,527.9880371,0.00031714121,527.9880371,0.0002579785069,527.9880371,0.000183829281,527.9880371,-0.0001584449928,527.9880371,-0.0001141938774,527.9880371,-8.629524382E-005,527.9880371,-1.232154591E-005,527.9880371,-8.536353562E-005,527.9880371,-5.311475979E-005,527.9880371,-0.0001351554965,527.9880371,-9.297244833E-005,527.9880371,-0.0001286859624,
527.0046997,82.18554688,527.0046997,0.005756671075,527.0046997,-0.0001774379489,527.0046997,-9.618160402E-005,527.0046997,-0.0001938943897,527.0046997,8.242874173E-005,527.0046997,-5.156178668E-005,527.0046997,3.52050597E-006,527.0046997,0.000143431942,527.0046997,0.0001288535714,527.0046997,0.0001316501002,527.0046997,-0.0002501417184,527.0046997,-0.0002392757306,527.0046997,-0.0001893404697,527.0046997,-0.0001743846369,527.0046997,-0.000258575601,527.0046997,-0.0001588590094,527.0046997,-0.0002324455563,527.0046997,-0.0001937908819,527.0046997,-0.0002526770695,
525.9833374,82.18112946,525.9833374,0.003626035061,525.9833374,-0.0001186968293,525.9833374,-6.217364717E-005,525.9833374,-0.0001118129876,525.9833374,0.0001723311871,525.9833374,-9.681244592E-006,525.9833374,1.617903217E-005,525.9833374,0.0001870146079,525.9833374,0.0001538157667,525.9833374,0.0001346537902,525.9833374,-0.0002659227757,525.9833374,-0.0001968440629,525.9833374,-0.0001696752588,525.9833374,-8.50012002E-005,525.9833374,-0.0001342756441,525.9833374,-0.0001235102827,525.9833374,-0.0002131962683,525.9833374,-0.0001584449928,525.9833374,-0.0001857179886,
524.9995728,82.13886261,524.9995728,0.007337806746,524.9995728,-8.013556362E-005,524.9995728,-0.0001226821623,524.9995728,-0.0001133657424,524.9995728,6.422783918E-005,524.9995728,1.185593555E-005,524.9995728,5.953776849E-007,524.9995728,0.000159201998,524.9995728,0.00014615088,524.9995728,0.0001903035591,524.9995728,-0.0001898579649,524.9995728,-0.0001744363835,524.9995728,-0.0002428460139,524.9995728,-0.000160825628,524.9995728,-0.0002132480149,524.9995728,-0.000141159122,524.9995728,-0.000268147618,524.9995728,-0.0002062104322,524.9995728,-0.0002182156604,
524.015564,82.08574677,524.015564,0.004897199571,524.015564,-2.060474253E-005,524.015564,-3.344338256E-005,524.015564,4.763044217E-006,524.015564,0.0001422149071,524.015564,0.0001228462934,524.015564,8.701145271E-005,524.015564,0.0002878178784,524.015564,0.000218895133,524.015564,0.0001762933389,524.015564,-0.0002383960964,524.015564,-6.983472849E-005,524.015564,-0.0001106225391,524.015564,-9.053968097E-005,524.015564,-0.0001199907711,524.015564,-0.0001007882674,524.015564,-0.0001356212888,524.015564,-0.000126770974,524.015564,-0.0001939978829,
522.9935303,82.02236938,522.9935303,0.01426482666,522.9935303,-0.0001336028217,522.9935303,-5.430536476E-005,522.9935303,-0.0001371739636,522.9935303,0.0001269633503,522.9935303,-1.967329126E-006,522.9935303,4.97297915E-005,522.9935303,0.0001915725297,522.9935303,0.0001791678515,522.9935303,0.0001658312831,522.9935303,-6.207011756E-005,522.9935303,-0.0001678121916,522.9935303,-0.0001786799694,522.9935303,-0.000102030499,522.9935303,-0.0001315843256,522.9935303,-0.000138778385,522.9935303,-0.000195136352,522.9935303,-0.0001567371364,522.9935303,-0.0001833892456,
